id,pid,deep,name,pinyin_prefix,pinyin,ext_id,ext_name
430103,4301,2,天心,t,tian xin,4.30103E+11,天心區
430104,4301,2,岳麓,y,yue lu,4.30104E+11,嶽麓區
430105,4301,2,开福,k,kai fu,4.30105E+11,開福區
430111,4301,2,雨花,y,yu hua,4.30111E+11,雨花區
430112,4301,2,望城,w,wang cheng,4.30112E+11,望城區
430121,4301,2,长沙县,c,chang sha xian,4.30121E+11,長沙縣
430181,4301,2,浏阳,l,liu yang,4.30181E+11,瀏陽市
430182,4301,2,宁乡,n,ning xiang,4.30182E+11,寧鄉市
4302,43,1,株洲,z,zhu zhou,4.302E+11,株洲市
430202,4302,2,荷塘,h,he tang,4.30202E+11,荷塘區
430203,4302,2,芦淞,l,lu song,4.30203E+11,蘆淞區
430204,4302,2,石峰,s,shi feng,4.30204E+11,石峰區
430211,4302,2,天元,t,tian yuan,4.30211E+11,天元區
430212,4302,2,渌口,l,lu kou,4.30212E+11,淥口區
430223,4302,2,攸县,y,you xian,4.30223E+11,攸縣
430224,4302,2,茶陵,c,cha ling,4.30224E+11,茶陵縣
430225,4302,2,炎陵,y,yan ling,4.30225E+11,炎陵縣
430281,4302,2,醴陵,l,li ling,4.30281E+11,醴陵市
4303,43,1,湘潭,x,xiang tan,4.303E+11,湘潭市
430302,4303,2,雨湖,y,yu hu,4.30302E+11,雨湖區
430304,4303,2,岳塘,y,yue tang,4.30304E+11,嶽塘區
430321,4303,2,湘潭县,x,xiang tan xian,4.30321E+11,湘潭縣
430381,4303,2,湘乡,x,xiang xiang,4.30381E+11,湘鄉市
430382,4303,2,韶山,s,shao shan,4.30382E+11,韶山市
4304,43,1,衡阳,h,heng yang,4.304E+11,衡陽市
430405,4304,2,珠晖,z,zhu hui,4.30405E+11,珠暉區
430406,4304,2,雁峰,y,yan feng,4.30406E+11,雁峰區
430407,4304,2,石鼓,s,shi gu,4.30407E+11,石鼓區
430408,4304,2,蒸湘,z,zheng xiang,4.30408E+11,蒸湘區
430412,4304,2,南岳,n,nan yue,4.30412E+11,南嶽區
430421,4304,2,衡阳县,h,heng yang xian,4.30421E+11,衡陽縣
430422,4304,2,衡南,h,heng nan,4.30422E+11,衡南縣
430423,4304,2,衡山,h,heng shan,4.30423E+11,衡山縣
430424,4304,2,衡东,h,heng dong,4.30424E+11,衡東縣
430426,4304,2,祁东,q,qi dong,4.30426E+11,祁東縣
430481,4304,2,耒阳,l,lei yang,4.30481E+11,耒陽市
430482,4304,2,常宁,c,chang ning,4.30482E+11,常寧市
4305,43,1,邵阳,s,shao yang,4.305E+11,邵陽市
430502,4305,2,双清,s,shuang qing,4.30502E+11,雙清區
430503,4305,2,大祥,d,da xiang,4.30503E+11,大祥區
430511,4305,2,北塔,b,bei ta,4.30511E+11,北塔區
430522,4305,2,新邵,x,xin shao,4.30522E+11,新邵縣
430523,4305,2,邵阳县,s,shao yang xian,4.30523E+11,邵陽縣
430524,4305,2,隆回,l,long hui,4.30524E+11,隆回縣
430525,4305,2,洞口,d,dong kou,4.30525E+11,洞口縣
430527,4305,2,绥宁,s,sui ning,4.30527E+11,綏寧縣
430528,4305,2,新宁,x,xin ning,4.30528E+11,新寧縣
430529,4305,2,城步,c,cheng bu,4.30529E+11,城步苗族自治縣
430581,4305,2,武冈,w,wu gang,4.30581E+11,武岡市
430582,4305,2,邵东,s,shao dong,4.30582E+11,邵東市
4306,43,1,岳阳,y,yue yang,4.306E+11,岳陽市
430602,4306,2,岳阳楼,y,yue yang lou,4.30602E+11,岳陽樓區
430603,4306,2,云溪,y,yun xi,4.30603E+11,雲溪區
430611,4306,2,君山,j,jun shan,4.30611E+11,君山區
430621,4306,2,岳阳县,y,yue yang xian,4.30621E+11,岳陽縣
430623,4306,2,华容,h,hua rong,4.30623E+11,華容縣
430624,4306,2,湘阴,x,xiang yin,4.30624E+11,湘陰縣
430626,4306,2,平江,p,ping jiang,4.30626E+11,平江縣
430681,4306,2,汨罗,m,mi luo,4.30681E+11,汨羅市
430682,4306,2,临湘,l,lin xiang,4.30682E+11,臨湘市
4307,43,1,常德,c,chang de,4.307E+11,常德市
430702,4307,2,武陵,w,wu ling,4.30702E+11,武陵區
430703,4307,2,鼎城,d,ding cheng,4.30703E+11,鼎城區
430721,4307,2,安乡,a,an xiang,4.30721E+11,安鄉縣
430722,4307,2,汉寿,h,han shou,4.30722E+11,漢壽縣
430723,4307,2,澧县,l,li xian,4.30723E+11,澧縣
430724,4307,2,临澧,l,lin li,4.30724E+11,臨澧縣
430725,4307,2,桃源,t,tao yuan,4.30725E+11,桃源縣
430726,4307,2,石门,s,shi men,4.30726E+11,石門縣
430781,4307,2,津市,j,jin shi,4.30781E+11,津市市
4308,43,1,张家界,z,zhang jia jie,4.308E+11,張家界市
430802,4308,2,永定,y,yong ding,4.30802E+11,永定區
430811,4308,2,武陵源,w,wu ling yuan,4.30811E+11,武陵源區
430821,4308,2,慈利,c,ci li,4.30821E+11,慈利縣
430822,4308,2,桑植,s,sang zhi,4.30822E+11,桑植縣
4309,43,1,益阳,y,yi yang,4.309E+11,益陽市
430902,4309,2,资阳,z,zi yang,4.30902E+11,資陽區
430903,4309,2,赫山,h,he shan,4.30903E+11,赫山區
430921,4309,2,南县,n,nan xian,4.30921E+11,南縣
430922,4309,2,桃江,t,tao jiang,4.30922E+11,桃江縣
430923,4309,2,安化,a,an hua,4.30923E+11,安化縣
430981,4309,2,沅江,y,yuan jiang,4.30981E+11,沅江市
4310,43,1,郴州,c,chen zhou,4.31E+11,郴州市
431002,4310,2,北湖,b,bei hu,4.31002E+11,北湖區
431003,4310,2,苏仙,s,su xian,4.31003E+11,蘇仙區
431021,4310,2,桂阳,g,gui yang,4.31021E+11,桂陽縣
431022,4310,2,宜章,y,yi zhang,4.31022E+11,宜章縣
431023,4310,2,永兴,y,yong xing,4.31023E+11,永興縣
431024,4310,2,嘉禾,j,jia he,4.31024E+11,嘉禾縣
431025,4310,2,临武,l,lin wu,4.31025E+11,臨武縣
431026,4310,2,汝城,r,ru cheng,4.31026E+11,汝城縣
431027,4310,2,桂东,g,gui dong,4.31027E+11,桂東縣
431028,4310,2,安仁,a,an ren,4.31028E+11,安仁縣
431081,4310,2,资兴,z,zi xing,4.31081E+11,資興市
4311,43,1,永州,y,yong zhou,4.311E+11,永州市
431102,4311,2,零陵,l,ling ling,4.31102E+11,零陵區
431103,4311,2,冷水滩,l,leng shui tan,4.31103E+11,冷水灘區
431122,4311,2,东安,d,dong an,4.31122E+11,東安縣
431123,4311,2,双牌,s,shuang pai,4.31123E+11,雙牌縣
431124,4311,2,道县,d,dao xian,4.31124E+11,道縣
431125,4311,2,江永,j,jiang yong,4.31125E+11,江永縣
431126,4311,2,宁远,n,ning yuan,4.31126E+11,寧遠縣
431127,4311,2,蓝山,l,lan shan,4.31127E+11,藍山縣
431128,4311,2,新田,x,xin tian,4.31128E+11,新田縣
431129,4311,2,江华,j,jiang hua,4.31129E+11,江華瑤族自治縣
431181,4311,2,祁阳,q,qi yang,4.31181E+11,祁陽市
4312,43,1,怀化,h,huai hua,4.312E+11,懷化市
431202,4312,2,鹤城,h,he cheng,4.31202E+11,鶴城區
431221,4312,2,中方,z,zhong fang,4.31221E+11,中方縣
431222,4312,2,沅陵,y,yuan ling,4.31222E+11,沅陵縣
431223,4312,2,辰溪,c,chen xi,4.31223E+11,辰溪縣
431224,4312,2,溆浦,x,xu pu,4.31224E+11,漵浦縣
431225,4312,2,会同,h,hui tong,4.31225E+11,會同縣
431226,4312,2,麻阳,m,ma yang,4.31226E+11,麻陽苗族自治縣
431227,4312,2,新晃,x,xin huang,4.31227E+11,新晃侗族自治縣
431228,4312,2,芷江,z,zhi jiang,4.31228E+11,芷江侗族自治縣
431229,4312,2,靖州,j,jing zhou,4.31229E+11,靖州苗族侗族自治縣
431230,4312,2,通道,t,tong dao,4.3123E+11,通道侗族自治縣
431281,4312,2,洪江,h,hong jiang,4.31281E+11,洪江市
4313,43,1,娄底,l,lou di,4.313E+11,婁底市
431302,4313,2,娄星,l,lou xing,4.31302E+11,婁星區
431321,4313,2,双峰,s,shuang feng,4.31321E+11,雙峰縣
431322,4313,2,新化,x,xin hua,4.31322E+11,新化縣
431381,4313,2,冷水江,l,leng shui jiang,4.31381E+11,冷水江市
431382,4313,2,涟源,l,lian yuan,4.31382E+11,漣源市
4331,43,1,湘西,x,xiang xi,4.331E+11,湘西土家族苗族自治州
433101,4331,2,吉首,j,ji shou,4.33101E+11,吉首市
433122,4331,2,泸溪,l,lu xi,4.33122E+11,瀘溪縣
433123,4331,2,凤凰,f,feng huang,4.33123E+11,鳳凰縣
433124,4331,2,花垣,h,hua yuan,4.33124E+11,花垣縣
433125,4331,2,保靖,b,bao jing,4.33125E+11,保靖縣
433126,4331,2,古丈,g,gu zhang,4.33126E+11,古丈縣
433127,4331,2,永顺,y,yong shun,4.33127E+11,永順縣
433130,4331,2,龙山,l,long shan,4.3313E+11,龍山縣
44,0,0,广东,g,guang dong,4.4E+11,廣東省
4401,44,1,广州,g,guang zhou,4.401E+11,廣州市
440103,4401,2,荔湾,l,li wan,4.40103E+11,荔灣區
440104,4401,2,越秀,y,yue xiu,4.40104E+11,越秀區
440105,4401,2,海珠,h,hai zhu,4.40105E+11,海珠區
440106,4401,2,天河,t,tian he,4.40106E+11,天河區
440111,4401,2,白云,b,bai yun,4.40111E+11,白雲區
440112,4401,2,黄埔,h,huang pu,4.40112E+11,黃埔區
440113,4401,2,番禺,p,pan yu,4.40113E+11,番禺區
440114,4401,2,花都,h,hua du,4.40114E+11,花都區
440115,4401,2,南沙,n,nan sha,4.40115E+11,南沙區
440117,4401,2,从化,c,cong hua,4.40117E+11,從化區
440118,4401,2,增城,z,zeng cheng,4.40118E+11,增城區
4402,44,1,韶关,s,shao guan,4.402E+11,韶關市
440203,4402,2,武江,w,wu jiang,4.40203E+11,武江區
440204,4402,2,浈江,z,zhen jiang,4.40204E+11,湞江區
440205,4402,2,曲江,q,qu jiang,4.40205E+11,曲江區
440222,4402,2,始兴,s,shi xing,4.40222E+11,始興縣
440224,4402,2,仁化,r,ren hua,4.40224E+11,仁化縣
440229,4402,2,翁源,w,weng yuan,4.40229E+11,翁源縣
440232,4402,2,乳源,r,ru yuan,4.40232E+11,乳源瑤族自治縣
440233,4402,2,新丰,x,xin feng,4.40233E+11,新豐縣
440281,4402,2,乐昌,l,le chang,4.40281E+11,樂昌市
440282,4402,2,南雄,n,nan xiong,4.40282E+11,南雄市
4403,44,1,深圳,s,shen zhen,4.403E+11,深圳市
440303,4403,2,罗湖,l,luo hu,4.40303E+11,羅湖區
440304,4403,2,福田,f,fu tian,4.40304E+11,福田區
440305,4403,2,南山,n,nan shan,4.40305E+11,南山區
440306,4403,2,宝安,b,bao an,4.40306E+11,寶安區
440307,4403,2,龙岗,l,long gang,4.40307E+11,龍崗區
440308,4403,2,盐田,y,yan tian,4.40308E+11,鹽田區
440309,4403,2,龙华,l,long hua,4.40309E+11,龍華區
440310,4403,2,坪山,p,ping shan,4.4031E+11,坪山區
440311,4403,2,光明,g,guang ming,4.40311E+11,光明區
4404,44,1,珠海,z,zhu hai,4.404E+11,珠海市
440402,4404,2,香洲,x,xiang zhou,4.40402E+11,香洲區
440403,4404,2,斗门,d,dou men,4.40403E+11,斗門區
440404,4404,2,金湾,j,jin wan,4.40404E+11,金灣區
4405,44,1,汕头,s,shan tou,4.405E+11,汕頭市
440507,4405,2,龙湖,l,long hu,4.40507E+11,龍湖區
440511,4405,2,金平,j,jin ping,4.40511E+11,金平區
440512,4405,2,濠江,h,hao jiang,4.40512E+11,濠江區
440513,4405,2,潮阳,c,chao yang,4.40513E+11,潮陽區
440514,4405,2,潮南,c,chao nan,4.40514E+11,潮南區
440515,4405,2,澄海,c,cheng hai,4.40515E+11,澄海區
440523,4405,2,南澳,n,nan ao,4.40523E+11,南澳縣
4406,44,1,佛山,f,fo shan,4.406E+11,佛山市
440604,4406,2,禅城,c,chan cheng,4.40604E+11,禪城區
440605,4406,2,南海,n,nan hai,4.40605E+11,南海區
440606,4406,2,顺德,s,shun de,4.40606E+11,順德區
440607,4406,2,三水,s,san shui,4.40607E+11,三水區
440608,4406,2,高明,g,gao ming,4.40608E+11,高明區
4407,44,1,江门,j,jiang men,4.407E+11,江門市
440703,4407,2,蓬江,p,peng jiang,4.40703E+11,蓬江區
440704,4407,2,江海,j,jiang hai,4.40704E+11,江海區
440705,4407,2,新会,x,xin hui,4.40705E+11,新會區
440781,4407,2,台山,t,tai shan,4.40781E+11,臺山市
440783,4407,2,开平,k,kai ping,4.40783E+11,開平市
440784,4407,2,鹤山,h,he shan,4.40784E+11,鶴山市
440785,4407,2,恩平,e,en ping,4.40785E+11,恩平市
4408,44,1,湛江,z,zhan jiang,4.408E+11,湛江市
440802,4408,2,赤坎,c,chi kan,4.40802E+11,赤坎區
440803,4408,2,霞山,x,xia shan,4.40803E+11,霞山區
440804,4408,2,坡头,p,po tou,4.40804E+11,坡頭區
440811,4408,2,麻章,m,ma zhang,4.40811E+11,麻章區
440823,4408,2,遂溪,s,sui xi,4.40823E+11,遂溪縣
440825,4408,2,徐闻,x,xu wen,4.40825E+11,徐聞縣
440881,4408,2,廉江,l,lian jiang,4.40881E+11,廉江市
440882,4408,2,雷州,l,lei zhou,4.40882E+11,雷州市
440883,4408,2,吴川,w,wu chuan,4.40883E+11,吳川市
4409,44,1,茂名,m,mao ming,4.409E+11,茂名市
440902,4409,2,茂南,m,mao nan,4.40902E+11,茂南區
440904,4409,2,电白,d,dian bai,4.40904E+11,電白區
440981,4409,2,高州,g,gao zhou,4.40981E+11,高州市
440982,4409,2,化州,h,hua zhou,4.40982E+11,化州市
440983,4409,2,信宜,x,xin yi,4.40983E+11,信宜市
4412,44,1,肇庆,z,zhao qing,4.412E+11,肇慶市
441202,4412,2,端州,d,duan zhou,4.41202E+11,端州區
441203,4412,2,鼎湖,d,ding hu,4.41203E+11,鼎湖區
441204,4412,2,高要,g,gao yao,4.41204E+11,高要區
441223,4412,2,广宁,g,guang ning,4.41223E+11,廣寧縣
441224,4412,2,怀集,h,huai ji,4.41224E+11,懷集縣
441225,4412,2,封开,f,feng kai,4.41225E+11,封開縣
441226,4412,2,德庆,d,de qing,4.41226E+11,德慶縣
441284,4412,2,四会,s,si hui,4.41284E+11,四會市
4413,44,1,惠州,h,hui zhou,4.413E+11,惠州市
441302,4413,2,惠城,h,hui cheng,4.41302E+11,惠城區
441303,4413,2,惠阳,h,hui yang,4.41303E+11,惠陽區
441322,4413,2,博罗,b,bo luo,4.41322E+11,博羅縣
441323,4413,2,惠东,h,hui dong,4.41323E+11,惠東縣
441324,4413,2,龙门,l,long men,4.41324E+11,龍門縣
4414,44,1,梅州,m,mei zhou,4.414E+11,梅州市
441402,4414,2,梅江,m,mei jiang,4.41402E+11,梅江區
441403,4414,2,梅县,m,mei xian,4.41403E+11,梅縣區
441422,4414,2,大埔,d,da bu,4.41422E+11,大埔縣
441423,4414,2,丰顺,f,feng shun,4.41423E+11,豐順縣
441424,4414,2,五华,w,wu hua,4.41424E+11,五華縣
441426,4414,2,平远,p,ping yuan,4.41426E+11,平遠縣
441427,4414,2,蕉岭,j,jiao ling,4.41427E+11,蕉嶺縣
441481,4414,2,兴宁,x,xing ning,4.41481E+11,興寧市
4415,44,1,汕尾,s,shan wei,4.415E+11,汕尾市
441502,4415,2,城区,c,cheng qu,4.41502E+11,城區
441521,4415,2,海丰,h,hai feng,4.41521E+11,海豐縣
441523,4415,2,陆河,l,lu he,4.41523E+11,陸河縣
441581,4415,2,陆丰,l,lu feng,4.41581E+11,陸豐市
4416,44,1,河源,h,he yuan,4.416E+11,河源市
441602,4416,2,源城,y,yuan cheng,4.41602E+11,源城區
441621,4416,2,紫金,z,zi jin,4.41621E+11,紫金縣
441622,4416,2,龙川,l,long chuan,4.41622E+11,龍川縣
441623,4416,2,连平,l,lian ping,4.41623E+11,連平縣
441624,4416,2,和平,h,he ping,4.41624E+11,和平縣
441625,4416,2,东源,d,dong yuan,4.41625E+11,東源縣
4417,44,1,阳江,y,yang jiang,4.417E+11,陽江市
441702,4417,2,江城,j,jiang cheng,4.41702E+11,江城區
441704,4417,2,阳东,y,yang dong,4.41704E+11,陽東區
441721,4417,2,阳西,y,yang xi,4.41721E+11,陽西縣
441781,4417,2,阳春,y,yang chun,4.41781E+11,陽春市
4418,44,1,清远,q,qing yuan,4.418E+11,清遠市
441802,4418,2,清城,q,qing cheng,4.41802E+11,清城區
441803,4418,2,清新区,q,qing xin qu,4.41803E+11,清新區
441821,4418,2,佛冈,f,fo gang,4.41821E+11,佛岡縣
441823,4418,2,阳山,y,yang shan,4.41823E+11,陽山縣
441825,4418,2,连山,l,lian shan,4.41825E+11,連山壯族瑤族自治縣
441826,4418,2,连南,l,lian nan,4.41826E+11,連南瑤族自治縣
441881,4418,2,英德,y,ying de,4.41881E+11,英德市
441882,4418,2,连州,l,lian zhou,4.41882E+11,連州市
4419,44,1,东莞,d,dong guan,4.419E+11,東莞市
441900,4419,2,东莞,d,dong guan,4.419E+11,東莞市
4420,44,1,中山,z,zhong shan,4.42E+11,中山市
442000,4420,2,中山,z,zhong shan,4.42E+11,中山市
4451,44,1,潮州,c,chao zhou,4.451E+11,潮州市
445102,4451,2,湘桥,x,xiang qiao,4.45102E+11,湘橋區
445103,4451,2,潮安,c,chao an,4.45103E+11,潮安區
445122,4451,2,饶平,r,rao ping,4.45122E+11,饒平縣
4452,44,1,揭阳,j,jie yang,4.452E+11,揭陽市
445202,4452,2,榕城,r,rong cheng,4.45202E+11,榕城區
445203,4452,2,揭东,j,jie dong,4.45203E+11,揭東區
445222,4452,2,揭西,j,jie xi,4.45222E+11,揭西縣
445224,4452,2,惠来,h,hui lai,4.45224E+11,惠來縣
445281,4452,2,普宁,p,pu ning,4.45281E+11,普寧市
4453,44,1,云浮,y,yun fu,4.453E+11,雲浮市
445302,4453,2,云城,y,yun cheng,4.45302E+11,雲城區
445303,4453,2,云安,y,yun an,4.45303E+11,雲安區
445321,4453,2,新兴,x,xin xing,4.45321E+11,新興縣
445322,4453,2,郁南,y,yu nan,4.45322E+11,鬱南縣
445381,4453,2,罗定,l,luo ding,4.45381E+11,羅定市
45,0,0,广西,g,guang xi,4.5E+11,廣西壯族自治區
4501,45,1,南宁,n,nan ning,4.501E+11,南寧市
450102,4501,2,兴宁,x,xing ning,4.50102E+11,興寧區
450103,4501,2,青秀,q,qing xiu,4.50103E+11,青秀區
450105,4501,2,江南,j,jiang nan,4.50105E+11,江南區
450107,4501,2,西乡塘,x,xi xiang tang,4.50107E+11,西鄉塘區
450108,4501,2,良庆,l,liang qing,4.50108E+11,良慶區
450109,4501,2,邕宁,y,yong ning,4.50109E+11,邕寧區
450110,4501,2,武鸣,w,wu ming,4.5011E+11,武鳴區
450123,4501,2,隆安,l,long an,4.50123E+11,隆安縣
450124,4501,2,马山,m,ma shan,4.50124E+11,馬山縣
450125,4501,2,上林,s,shang lin,4.50125E+11,上林縣
450126,4501,2,宾阳,b,bin yang,4.50126E+11,賓陽縣
450181,4501,2,横州,h,heng zhou,4.50181E+11,橫州市
4502,45,1,柳州,l,liu zhou,4.502E+11,柳州市
450202,4502,2,城中,c,cheng zhong,4.50202E+11,城中區
450203,4502,2,鱼峰,y,yu feng,4.50203E+11,魚峰區
450204,4502,2,柳南,l,liu nan,4.50204E+11,柳南區
450205,4502,2,柳北,l,liu bei,4.50205E+11,柳北區
450206,4502,2,柳江,l,liu jiang,4.50206E+11,柳江區
450222,4502,2,柳城,l,liu cheng,4.50222E+11,柳城縣
450223,4502,2,鹿寨,l,lu zhai,4.50223E+11,鹿寨縣
450224,4502,2,融安,r,rong an,4.50224E+11,融安縣
450225,4502,2,融水,r,rong shui,4.50225E+11,融水苗族自治縣
450226,4502,2,三江,s,san jiang,4.50226E+11,三江侗族自治縣
4503,45,1,桂林,g,gui lin,4.503E+11,桂林市
450302,4503,2,秀峰,x,xiu feng,4.50302E+11,秀峰區
450303,4503,2,叠彩,d,die cai,4.50303E+11,疊彩區
450304,4503,2,象山,x,xiang shan,4.50304E+11,象山區
450305,4503,2,七星,q,qi xing,4.50305E+11,七星區
450311,4503,2,雁山,y,yan shan,4.50311E+11,雁山區
450312,4503,2,临桂,l,lin gui,4.50312E+11,臨桂區
450321,4503,2,阳朔,y,yang shuo,4.50321E+11,陽朔縣
450323,4503,2,灵川,l,ling chuan,4.50323E+11,靈川縣
450324,4503,2,全州,q,quan zhou,4.50324E+11,全州縣
450325,4503,2,兴安,x,xing an,4.50325E+11,興安縣
450326,4503,2,永福,y,yong fu,4.50326E+11,永福縣
450327,4503,2,灌阳,g,guan yang,4.50327E+11,灌陽縣
450328,4503,2,龙胜,l,long sheng,4.50328E+11,龍勝各族自治縣
450329,4503,2,资源,z,zi yuan,4.50329E+11,資源縣
450330,4503,2,平乐,p,ping le,4.5033E+11,平樂縣
450332,4503,2,恭城,g,gong cheng,4.50332E+11,恭城瑤族自治縣
450381,4503,2,荔浦,l,li pu,4.50381E+11,荔浦市
4504,45,1,梧州,w,wu zhou,4.504E+11,梧州市
450403,4504,2,万秀,w,wan xiu,4.50403E+11,萬秀區
450405,4504,2,长洲,c,chang zhou,4.50405E+11,長洲區
450406,4504,2,龙圩,l,long xu,4.50406E+11,龍圩區
450421,4504,2,苍梧,c,cang wu,4.50421E+11,蒼梧縣
450422,4504,2,藤县,t,teng xian,4.50422E+11,藤縣
450423,4504,2,蒙山,m,meng shan,4.50423E+11,蒙山縣
450481,4504,2,岑溪,c,cen xi,4.50481E+11,岑溪市
4505,45,1,北海,b,bei hai,4.505E+11,北海市
450502,4505,2,海城,h,hai cheng,4.50502E+11,海城區
450503,4505,2,银海,y,yin hai,4.50503E+11,銀海區
450512,4505,2,铁山港,t,tie shan gang,4.50512E+11,鐵山港區
450521,4505,2,合浦,h,he pu,4.50521E+11,合浦縣
4506,45,1,防城港,f,fang cheng gang,4.506E+11,防城港市
450602,4506,2,港口,g,gang kou,4.50602E+11,港口區
450603,4506,2,防城,f,fang cheng,4.50603E+11,防城區
450621,4506,2,上思,s,shang si,4.50621E+11,上思縣
450681,4506,2,东兴,d,dong xing,4.50681E+11,東興市
4507,45,1,钦州,q,qin zhou,4.507E+11,欽州市
450702,4507,2,钦南,q,qin nan,4.50702E+11,欽南區
450703,4507,2,钦北,q,qin bei,4.50703E+11,欽北區
450721,4507,2,灵山,l,ling shan,4.50721E+11,靈山縣
450722,4507,2,浦北,p,pu bei,4.50722E+11,浦北縣
4508,45,1,贵港,g,gui gang,4.508E+11,貴港市
450802,4508,2,港北,g,gang bei,4.50802E+11,港北區
450803,4508,2,港南,g,gang nan,4.50803E+11,港南區
450804,4508,2,覃塘,q,qin tang,4.50804E+11,覃塘區
450821,4508,2,平南,p,ping nan,4.50821E+11,平南縣
450881,4508,2,桂平,g,gui ping,4.50881E+11,桂平市
4509,45,1,玉林,y,yu lin,4.509E+11,玉林市
450902,4509,2,玉州,y,yu zhou,4.50902E+11,玉州區
450903,4509,2,福绵,f,fu mian,4.50903E+11,福綿區
450921,4509,2,容县,r,rong xian,4.50921E+11,容縣
450922,4509,2,陆川,l,lu chuan,4.50922E+11,陸川縣
450923,4509,2,博白,b,bo bai,4.50923E+11,博白縣
450924,4509,2,兴业,x,xing ye,4.50924E+11,興業縣
450981,4509,2,北流,b,bei liu,4.50981E+11,北流市
4510,45,1,百色,b,bai se,4.51E+11,百色市
451002,4510,2,右江,y,you jiang,4.51002E+11,右江區
451003,4510,2,田阳,t,tian yang,4.51003E+11,田陽區
451022,4510,2,田东,t,tian dong,4.51022E+11,田東縣
451024,4510,2,德保,d,de bao,4.51024E+11,德保縣
451026,4510,2,那坡,n,na po,4.51026E+11,那坡縣
451027,4510,2,凌云,l,ling yun,4.51027E+11,淩雲縣
451028,4510,2,乐业,l,le ye,4.51028E+11,樂業縣
451029,4510,2,田林,t,tian lin,4.51029E+11,田林縣
451030,4510,2,西林,x,xi lin,4.5103E+11,西林縣
451031,4510,2,隆林,l,long lin,4.51031E+11,隆林各族自治縣
451081,4510,2,靖西,j,jing xi,4.51081E+11,靖西市
451082,4510,2,平果,p,ping guo,4.51082E+11,平果市
4511,45,1,贺州,h,he zhou,4.511E+11,賀州市
451102,4511,2,八步,b,ba bu,4.51102E+11,八步區
451103,4511,2,平桂,p,ping gui,4.51103E+11,平桂區
451121,4511,2,昭平,z,zhao ping,4.51121E+11,昭平縣
451122,4511,2,钟山,z,zhong shan,4.51122E+11,鐘山縣
451123,4511,2,富川,f,fu chuan,4.51123E+11,富川瑤族自治縣
4512,45,1,河池,h,he chi,4.512E+11,河池市
451202,4512,2,金城江,j,jin cheng jiang,4.51202E+11,金城江區
451203,4512,2,宜州,y,yi zhou,4.51203E+11,宜州區
451221,4512,2,南丹,n,nan dan,4.51221E+11,南丹縣
451222,4512,2,天峨,t,tian e,4.51222E+11,天峨縣
451223,4512,2,凤山,f,feng shan,4.51223E+11,鳳山縣
451224,4512,2,东兰,d,dong lan,4.51224E+11,東蘭縣
451225,4512,2,罗城,l,luo cheng,4.51225E+11,羅城仫佬族自治縣
451226,4512,2,环江,h,huan jiang,4.51226E+11,環江毛南族自治縣
451227,4512,2,巴马,b,ba ma,4.51227E+11,巴馬瑤族自治縣
451228,4512,2,都安,d,du an,4.51228E+11,都安瑤族自治縣
451229,4512,2,大化,d,da hua,4.51229E+11,大化瑤族自治縣
4513,45,1,来宾,l,lai bin,4.513E+11,來賓市
451302,4513,2,兴宾,x,xing bin,4.51302E+11,興賓區
451321,4513,2,忻城,x,xin cheng,4.51321E+11,忻城縣
451322,4513,2,象州,x,xiang zhou,4.51322E+11,象州縣
451323,4513,2,武宣,w,wu xuan,4.51323E+11,武宣縣
451324,4513,2,金秀,j,jin xiu,4.51324E+11,金秀瑤族自治縣
451381,4513,2,合山,h,he shan,4.51381E+11,合山市
4514,45,1,崇左,c,chong zuo,4.514E+11,崇左市
451402,4514,2,江州,j,jiang zhou,4.51402E+11,江州區
451421,4514,2,扶绥,f,fu sui,4.51421E+11,扶綏縣
451422,4514,2,宁明,n,ning ming,4.51422E+11,寧明縣
451423,4514,2,龙州,l,long zhou,4.51423E+11,龍州縣
451424,4514,2,大新,d,da xin,4.51424E+11,大新縣
451425,4514,2,天等,t,tian deng,4.51425E+11,天等縣
451481,4514,2,凭祥,p,ping xiang,4.51481E+11,憑祥市
46,0,0,海南,h,hai nan,4.6E+11,海南省
4601,46,1,海口,h,hai kou,4.601E+11,海口市
460105,4601,2,秀英,x,xiu ying,4.60105E+11,秀英區
460106,4601,2,龙华,l,long hua,4.60106E+11,龍華區
460107,4601,2,琼山,q,qiong shan,4.60107E+11,瓊山區
460108,4601,2,美兰,m,mei lan,4.60108E+11,美蘭區
4602,46,1,三亚,s,san ya,4.602E+11,三亞市
460202,4602,2,海棠,h,hai tang,4.60202E+11,海棠區
460203,4602,2,吉阳,j,ji yang,4.60203E+11,吉陽區
460204,4602,2,天涯,t,tian ya,4.60204E+11,天涯區
460205,4602,2,崖州,y,ya zhou,4.60205E+11,崖州區
4603,46,1,三沙,s,san sha,4.603E+11,三沙市
460301,4603,2,西沙,x,xi sha,4.60301E+11,西沙區
460302,4603,2,南沙,n,nan sha,4.60302E+11,南沙區
4604,46,1,儋州,d,dan zhou,4.604E+11,儋州市
460400,4604,2,儋州,d,dan zhou,4.604E+11,儋州市
469001,46,1,五指山,w,wu zhi shan,4.69001E+11,五指山市
469001000,469001,2,五指山,w,wu zhi shan,4.69001E+11,五指山市
469002,46,1,琼海,q,qiong hai,4.69002E+11,瓊海市
469002000,469002,2,琼海,q,qiong hai,4.69002E+11,瓊海市
